benchmark_run_id,run_id,mission,scenario,seed_range_start,seed_range_end,strategy,profile,total_runs,success_rate,avg_task_completion_rate,avg_detection_ticks,avg_reallocation_ticks,avg_messages_attempted,avg_messages_dropped,avg_tasks_injected,avg_tasks_expired,avg_conflicting_assignments,avg_network_availability,avg_relay_reallocation_ticks,avg_avg_hop_count,avg_disconnected_agents_max,avg_coverage_progress,avg_bytes_sent,avg_stale_state_age_ticks,avg_battery_margin_min,avg_battery_margin_avg,time_to_find,probability_of_detection,targets_found,safety_violations,belief_entropy_final,false_positive_rate,confirmation_scans,convergence_ticks_p50,convergence_ticks_p95,avg_bundle_travel_distance,avg_edge_coverage_rate,avg_missed_edges,avg_revisit_count,avg_route_efficiency,avg_route_length,avg_wasted_travel,avg_return_reserve,avg_infeasible_routes,avg_hazard_zones_mapped,avg_priority_updates,avg_final_threat_level,avg_high_priority_zones_mapped,avg_time_to_map_first_high_risk,avg_zone_observations,avg_urban_route_length_m,avg_urban_route_risk_score,urban_route_planned_rate,avg_urban_violation_count,urban_route_completed_rate,urban_patrol_completed_rate,avg_urban_time_to_complete_loop,avg_urban_distance_travelled_m,avg_urban_route_efficiency,avg_urban_replan_count,bus_detection_rate,avg_time_to_detect_bus,avg_false_positive_count,avg_distance_before_detection,search_success_without_violation_rate,avg_urban_min_agent_separation_m,avg_urban_separation_violation_count,avg_urban_route_conflict_count
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_inspection_connectivity-aware_inspection_random,inspection,inspection,0,1000,connectivity-aware,inspection/random,1000,1.000,1.000,0.000,0.000,10000.000,2389.728,0.000,0.000,18314.719,0.409,0.000,1.000,0.975,0.000,457840.000,273.886,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,21.464,0.780,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_wildfire_connectivity-aware_wildfire_high-threat-dynamic,wildfire,wildfire,0,1000,connectivity-aware,wildfire/high-threat-dynamic,1000,0.196,1.000,0.000,0.000,6000.000,0.000,0.000,0.000,1554.929,1.000,0.000,1.000,0.000,0.748,274704.000,0.000,98.516,99.272,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.274,0.000,3.990,104.000,1.000,3.250,58.275,3.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_wildfire_connectivity-aware_wildfire_large-static,wildfire,wildfire,0,1000,connectivity-aware,wildfire/large-static,1000,0.299,1.000,0.000,0.000,9000.000,0.000,0.000,0.000,1195.094,1.000,0.000,1.000,0.000,0.842,410760.000,0.000,98.672,99.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.458,0.000,5.746,0.000,0.467,0.960,88.683,5.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_wildfire_connectivity-aware_wildfire_medium-dynamic,wildfire,wildfire,0,1000,connectivity-aware,wildfire/medium-dynamic,1000,0.196,1.000,0.000,0.000,4800.000,0.000,0.000,0.000,1156.753,1.000,0.000,1.000,0.000,0.750,219504.000,0.000,98.523,99.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.275,0.000,3.974,116.000,1.000,1.527,144.475,3.974,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_wildfire_connectivity-aware_wildfire_small-static,wildfire,wildfire,0,1000,connectivity-aware,wildfire/small-static,1000,0.271,1.000,0.000,0.000,400.000,0.000,0.000,0.000,150.575,1.000,0.000,1.000,0.000,0.625,18184.000,0.000,98.400,98.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,96.009,0.000,1.471,0.000,0.500,0.732,95.086,1.471,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_heavy-loss-cascade-failure,coverage,coverage,0,1000,greedy,coverage/heavy-loss-cascade-failure,1000,1.000,1.000,0.000,0.000,13043.556,6616.868,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592528.689,186.005,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_heavy-loss-multiple-failures,coverage,coverage,0,1000,greedy,coverage/heavy-loss-multiple-failures,1000,1.000,1.000,0.000,0.000,14606.496,6495.041,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663771.285,189.988,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_heavy-loss-no-failures,coverage,coverage,0,1000,greedy,coverage/heavy-loss-no-failures,1000,1.000,1.000,0.000,0.000,90.000,27.077,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_heavy-loss-single-failure,coverage,coverage,0,1000,greedy,coverage/heavy-loss-single-failure,1000,1.000,1.000,0.000,0.000,16280.955,6087.717,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,740026.260,191.451,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_high-latency-cascade-failure,coverage,coverage,0,1000,greedy,coverage/high-latency-cascade-failure,1000,1.000,1.000,0.000,0.000,13043.556,3862.508,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592528.689,185.446,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_high-latency-multiple-failures,coverage,coverage,0,1000,greedy,coverage/high-latency-multiple-failures,1000,1.000,1.000,0.000,0.000,14606.496,3018.316,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663771.285,189.462,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_high-latency-no-failures,coverage,coverage,0,1000,greedy,coverage/high-latency-no-failures,1000,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_high-latency-single-failure,coverage,coverage,0,1000,greedy,coverage/high-latency-single-failure,1000,1.000,1.000,0.000,0.000,16280.955,1719.045,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,740026.260,191.005,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_ideal-cascade-failure,coverage,coverage,0,1000,greedy,coverage/ideal-cascade-failure,1000,1.000,1.000,3.000,0.000,1848.582,130.850,0.000,0.000,0.000,0.952,0.000,1.000,2.924,1.000,82391.859,7.748,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_ideal-multiple-failures,coverage,coverage,0,1000,greedy,coverage/ideal-multiple-failures,1000,1.000,1.000,3.000,0.000,1387.728,80.812,0.000,0.000,0.000,0.959,0.000,1.000,1.938,1.000,61654.725,5.868,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_ideal-no-failures,coverage,coverage,0,1000,greedy,coverage/ideal-no-failures,1000,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,0.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_ideal-single-failure,coverage,coverage,0,1000,greedy,coverage/ideal-single-failure,1000,1.000,1.000,3.000,0.000,1133.550,36.000,0.000,0.000,0.000,0.975,0.000,1.000,1.000,1.000,50219.406,4.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_light-loss-cascade-failure,coverage,coverage,0,1000,greedy,coverage/light-loss-cascade-failure,1000,1.000,1.000,2.248,0.000,9857.394,3153.762,0.000,0.000,0.000,0.982,0.000,1.000,2.866,1.000,447350.670,134.940,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_light-loss-multiple-failures,coverage,coverage,0,1000,greedy,coverage/light-loss-multiple-failures,1000,1.000,1.000,2.350,0.000,8998.776,2133.550,0.000,0.000,0.000,0.981,0.000,1.000,1.937,1.000,408347.829,111.622,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_light-loss-no-failures,coverage,coverage,0,1000,greedy,coverage/light-loss-no-failures,1000,1.000,1.000,0.000,0.000,90.000,4.499,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_light-loss-single-failure,coverage,coverage,0,1000,greedy,coverage/light-loss-single-failure,1000,1.000,1.000,2.382,0.000,7355.403,1058.287,0.000,0.000,0.000,0.985,0.000,1.000,1.000,1.000,333562.266,80.870,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_medium-loss-cascade-failure,coverage,coverage,0,1000,greedy,coverage/medium-loss-cascade-failure,1000,1.000,1.000,0.003,0.000,13043.556,5239.318,0.000,0.000,0.000,0.995,0.000,1.000,2.732,1.000,592528.689,185.664,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_medium-loss-multiple-failures,coverage,coverage,0,1000,greedy,coverage/medium-loss-multiple-failures,1000,1.000,1.000,0.002,0.000,14606.496,4755.793,0.000,0.000,0.000,0.997,0.000,1.000,1.900,1.000,663771.285,189.675,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_medium-loss-no-failures,coverage,coverage,0,1000,greedy,coverage/medium-loss-no-failures,1000,1.000,1.000,0.000,0.000,90.000,13.463,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_medium-loss-single-failure,coverage,coverage,0,1000,greedy,coverage/medium-loss-single-failure,1000,1.000,1.000,0.000,0.000,16280.955,3902.531,0.000,0.000,0.000,0.999,0.000,1.000,0.998,1.000,740026.260,191.185,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_partition-prone-cascade-failure,coverage,coverage,0,1000,greedy,coverage/partition-prone-cascade-failure,1000,1.000,1.000,0.019,0.000,13043.556,5356.062,0.000,0.000,0.000,0.992,0.000,1.000,2.807,1.000,592528.689,185.574,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_partition-prone-multiple-failures,coverage,coverage,0,1000,greedy,coverage/partition-prone-multiple-failures,1000,1.000,1.000,0.033,0.000,14606.496,4777.498,0.000,0.000,0.000,0.995,0.000,1.000,1.927,1.000,663771.285,189.594,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_partition-prone-no-failures,coverage,coverage,0,1000,greedy,coverage/partition-prone-no-failures,1000,1.000,1.000,0.000,0.000,18000.000,2698.830,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,818280.000,2.703,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_coverage_greedy_coverage_partition-prone-single-failure,coverage,coverage,0,1000,greedy,coverage/partition-prone-single-failure,1000,1.000,1.000,0.019,0.000,16280.955,3906.105,0.000,0.000,0.000,0.998,0.000,1.000,0.998,1.000,740026.260,191.123,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_emergency-mesh_greedy_emergency-mesh_ideal,emergency-mesh,emergency-mesh,0,1000,greedy,emergency-mesh/ideal,1000,0.399,0.628,0.000,0.564,7980.000,2729.034,0.000,0.000,1.308,0.631,0.329,2.324,1.411,0.814,763899.000,136.588,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_emergency-mesh_greedy_emergency-mesh_low-loss,emergency-mesh,emergency-mesh,0,1000,greedy,emergency-mesh/low-loss,1000,0.363,0.591,0.000,0.553,7980.000,3063.540,0.000,0.000,1.508,0.595,0.294,2.316,1.422,0.795,762330.375,139.702,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_emergency-mesh_greedy_emergency-mesh_medium-loss,emergency-mesh,emergency-mesh,0,1000,greedy,emergency-mesh/medium-loss,1000,0.361,0.486,0.000,0.640,9990.000,4932.184,0.000,0.000,5.433,0.492,0.344,2.250,1.765,0.743,937291.125,201.352,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_emergency-mesh_greedy_emergency-mesh_packet-loss-10,emergency-mesh,emergency-mesh,0,1000,greedy,emergency-mesh/packet-loss-10,1000,0.401,0.619,0.000,0.503,7980.000,3262.167,0.000,0.000,2.328,0.623,0.295,2.323,1.404,0.809,763531.125,137.104,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_emergency-mesh_greedy_emergency-mesh_single-failure,emergency-mesh,emergency-mesh,0,1000,greedy,emergency-mesh/single-failure,1000,0.570,0.570,0.687,0.452,5483.675,3286.317,0.000,0.000,1.366,0.255,0.237,2.320,3.724,0.785,510220.350,159.727,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_sar_greedy_sar_ideal,sar,sar,0,1000,greedy,sar/ideal,1000,0.002,1.000,0.000,0.000,8000.000,5298.878,0.000,0.000,35797.161,0.047,0.000,0.465,4.793,0.744,1141900.004,282.622,81.058,94.881,16.988,0.589,1.177,0.000,0.644,0.575,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,85.875,0.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_sar_greedy_sar_standard,sar,sar,0,1000,greedy,sar/standard,1000,0.000,0.999,0.000,0.000,22386.000,18240.770,0.000,0.000,64615.204,0.037,0.000,0.366,6.796,0.829,4888633.812,398.507,77.382,95.556,29.103,0.448,1.344,0.000,0.440,0.439,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,83.688,1.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_inspection_greedy_inspection_linear,inspection,inspection,0,1000,greedy,inspection/linear,1000,1.000,1.000,0.000,0.000,3000.000,0.000,0.000,0.000,4725.000,1.000,0.000,1.000,0.000,1.000,137352.000,0.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,0.000,0.833,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_inspection_greedy_inspection_perimeter,inspection,inspection,0,1000,greedy,inspection/perimeter,1000,1.000,1.000,0.000,0.000,6000.000,0.000,0.000,0.000,16060.000,1.000,0.000,1.000,0.000,1.000,274704.000,0.000,30.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,0.000,1.026,-0.000,0.000,30.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2026-05-31T193356Z_all_1000_full,2026-05-31T193356Z_all_1000_full_inspection_greedy_inspection_random,inspection,inspection,0,1000,greedy,inspection/random,1000,1.000,1.000,0.000,0.000,10000.000,14.216,0.000,0.000,10151.808,0.995,0.000,1.002,0.035,0.993,457840.000,1.493,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,1.000,0.000,0.528,1.456,-0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
